https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1589241600000,2020-05-12 00:00:00,LSK/USDT,1.072,1.11,1.04901821,1.072,1190.93439573,1101.45058744,0,0,0,1.08124178
1589155200000,2020-05-11 00:00:00,LSK/USDT,1.096,1.10999999,1.003,1.003,1352.0786143,1271.60925925,0,0,0,1.06328151
1589068800000,2020-05-10 00:00:00,LSK/USDT,1.19,1.19,1.02601709,1.072,8926.69328841,8277.83205882,0,0,0,1.0783854
1588982400000,2020-05-09 00:00:00,LSK/USDT,1.25299998,1.25299998,1.19,1.19,1403.95603415,1140.84402754,0,0,0,1.23062925
1588896000000,2020-05-08 00:00:00,LSK/USDT,1.21999996,1.25499999,1.17661249,1.20008382,4117.43606056,3416.85837495,0,0,0,1.20503562
1588809600000,2020-05-07 00:00:00,LSK/USDT,1.2,1.225,1.17,1.1900226,2918.08202617,2392.80368567,0,0,0,1.21952421
1588723200000,2020-05-06 00:00:00,LSK/USDT,1.22999996,1.24999999,1.19,1.19000011,1333.48807682,1088.64061852,0,0,0,1.22491119
1588636800000,2020-05-05 00:00:00,LSK/USDT,1.19805695,1.22999997,1.19801,1.20008046,1339.60489658,1096.67686889,0,0,0,1.22151285
1588550400000,2020-05-04 00:00:00,LSK/USDT,1.2,1.225,1.12225005,1.225,12464.38074312,10569.62559668,0,0,0,1.17926416
1588464000000,2020-05-03 00:00:00,LSK/USDT,1.281,1.28299999,1.21008599,1.21008599,281.36169112,225.97239605,0,0,0,1.24511531
1588377600000,2020-05-02 00:00:00,LSK/USDT,1.253,1.31999999,1.22565161,1.27099999,972.87717189,767.71234036,0,0,0,1.2672418
1588291200000,2020-05-01 00:00:00,LSK/USDT,1.20014628,1.27466125,1.20014628,1.225,414.75622309,328.47640071,0,0,0,1.26266673
1588204800000,2020-04-30 00:00:00,LSK/USDT,1.28711473,1.36467976,1.198,1.27065561,7247.64609229,5643.54101575,0,0,0,1.28423733
1588118400000,2020-04-29 00:00:00,LSK/USDT,1.24,1.3299,1.22513382,1.25302713,5355.04810987,4151.2045127,0,0,0,1.28999862
1588032000000,2020-04-28 00:00:00,LSK/USDT,1.09682543,1.3299,1.09682543,1.25004024,6594.43089469,5454.94587705,0,0,0,1.20889025
1587945600000,2020-04-27 00:00:00,LSK/USDT,1.06,1.17148688,1.06,1.171,5704.1770552,5078.62285878,0,0,0,1.12317398
1587859200000,2020-04-26 00:00:00,LSK/USDT,1.05202617,1.07999998,1.04537281,1.07999998,2639.80774413,2488.43628237,0,0,0,1.06082995
1587772800000,2020-04-25 00:00:00,LSK/USDT,1.06597101,1.08,1.02608803,1.04807544,816.51426417,765.14371984,0,0,0,1.06713842
1587686400000,2020-04-24 00:00:00,LSK/USDT,1.03,1.06598803,1.00300021,1.049,501.18500814,487.554196,0,0,0,1.02795753
1587600000000,2020-04-23 00:00:00,LSK/USDT,1.00487039,1.06895993,1.00044998,1.039,3966.20657648,3841.24284136,0,0,0,1.03253211
1587513600000,2020-04-22 00:00:00,LSK/USDT,1.00294778,1.03681858,0.98007419,1.03681755,991.16531786,967.67100597,0,0,0,1.02427923
1587427200000,2020-04-21 00:00:00,LSK/USDT,1.003,1.003,0.94,0.96547035,482.40676297,498.10023327,0,0,0,0.96849334
1587340800000,2020-04-20 00:00:00,LSK/USDT,1.02745762,1.04799999,0.97000955,1.02411999,1118.31925068,1127.19833836,0,0,0,0.99212287
1587254400000,2020-04-19 00:00:00,LSK/USDT,1.08099379,1.08099379,1.026,1.04900001,664.40475949,641.06543471,0,0,0,1.03640708
1587168000000,2020-04-18 00:00:00,LSK/USDT,1.06899997,1.08101138,1.02672726,1.08101138,2073.16192544,1952.5731741,0,0,0,1.06175888
1587081600000,2020-04-17 00:00:00,LSK/USDT,1.03018861,1.06974874,1.02000001,1.049,883.86565977,858.20809788,0,0,0,1.02989666
1586995200000,2020-04-16 00:00:00,LSK/USDT,1.06977253,1.06977253,0.96123375,1.05,154.2370859,151.20842066,0,0,0,1.02002973
1586908800000,2020-04-15 00:00:00,LSK/USDT,1.01999999,1.11,1.00302244,1.049,9595.42872726,8922.00325317,0,0,0,1.07547917
1586822400000,2020-04-14 00:00:00,LSK/USDT,0.97362942,1.026,0.97362942,1,194.31250399,193.37447118,0,0,0,1.00485086
1586736000000,2020-04-13 00:00:00,LSK/USDT,0.981,0.981,0.93028483,0.95944207,641.34417865,668.27284897,0,0,0,0.95970407
1586649600000,2020-04-12 00:00:00,LSK/USDT,0.95940001,1.003,0.95940001,1.00108438,401.37804172,403.84264866,0,0,0,0.99389711
1586563200000,2020-04-11 00:00:00,LSK/USDT,0.98099999,0.99966541,0.95974516,0.95974516,114.45047855,115.48095303,0,0,0,0.99107667
1586476800000,2020-04-10 00:00:00,LSK/USDT,1.03125001,1.03125001,0.95,0.9609714,3029.8595844,2973.07737238,0,0,0,1.0190988
1586390400000,2020-04-09 00:00:00,LSK/USDT,1.04955655,1.0719387,1.01393834,1.04157085,497.7272262,486.12598493,0,0,0,1.02386468
1586304000000,2020-04-08 00:00:00,LSK/USDT,1.04998765,1.072,1.04899999,1.04935607,142.11596208,134.01925844,0,0,0,1.06041447
1586217600000,2020-04-07 00:00:00,LSK/USDT,1.04897892,1.11999996,1.00406424,1.049,884.44977044,817.44095432,0,0,0,1.08197389
1586131200000,2020-04-06 00:00:00,LSK/USDT,0.96158259,1.04898056,0.96158259,1.04897892,855.89281791,837.97256029,0,0,0,1.02138525
1586044800000,2020-04-05 00:00:00,LSK/USDT,0.96779412,1.01413801,0.96080001,0.96114258,195.88817658,202.24806897,0,0,0,0.968554
1585958400000,2020-04-04 00:00:00,LSK/USDT,0.97539321,1.02599994,0.96779412,0.96779412,630.74852328,632.4626591,0,0,0,0.99728974
1585872000000,2020-04-03 00:00:00,LSK/USDT,0.99999999,1.02599999,0.97539203,0.97539203,716.01276834,727.43239191,0,0,0,0.98430146
1585785600000,2020-04-02 00:00:00,LSK/USDT,0.981,1.04899999,0.93818995,0.981,2460.65564111,2474.42331768,0,0,0,0.994436
1585699200000,2020-04-01 00:00:00,LSK/USDT,0.95786496,0.98099997,0.91994746,0.96191135,70.47781509,75.62827444,0,0,0,0.9318977
1585612800000,2020-03-31 00:00:00,LSK/USDT,0.9594,1,0.93834753,0.981,432.76924144,447.4036626,0,0,0,0.96729034
1585526400000,2020-03-30 00:00:00,LSK/USDT,0.90116958,0.981,0.90116958,0.96766525,320.16779717,338.07219067,0,0,0,0.94703973
1585440000000,2020-03-29 00:00:00,LSK/USDT,0.9502,0.98099996,0.9009,0.90116958,986.01673246,1084.36101477,0,0,0,0.90930669
1585353600000,2020-03-28 00:00:00,LSK/USDT,0.98235404,0.98235404,0.95001054,0.9594,1951.56487744,2048.23584836,0,0,0,0.95280281
1585267200000,2020-03-27 00:00:00,LSK/USDT,1.02922836,1.22,0.98720914,0.98720914,3159.65475443,3059.60212739,0,0,0,1.03270118
1585180800000,2020-03-26 00:00:00,LSK/USDT,0.98166484,1.049,0.9814183,1.02922837,1330.53482166,1330.04181432,0,0,0,1.00037067
1585094400000,2020-03-25 00:00:00,LSK/USDT,1.04999999,1.072,1,1,12412.99887625,12405.00015646,0,0,0,1.00064479
1585008000000,2020-03-24 00:00:00,LSK/USDT,1.04899999,1.05,0.98159975,1.05,1748.05967103,1733.60705338,0,0,0,1.00833673
1584921600000,2020-03-23 00:00:00,LSK/USDT,0.9383,1.06312944,0.93039349,1.026,2486.8338869,2588.40621294,0,0,0,0.96075873
1584835200000,2020-03-22 00:00:00,LSK/USDT,1.05972305,1.09599983,0.94091738,0.94091738,1303.43877112,1306.81836375,0,0,0,0.99741387
1584748800000,2020-03-21 00:00:00,LSK/USDT,1.06136687,1.12800676,0.98640469,0.98641039,5268.29925915,4915.08242187,0,0,0,1.07186386
1584662400000,2020-03-20 00:00:00,LSK/USDT,1.15639986,1.31,0.97019997,1.06136687,22435.28718777,19842.35000909,0,0,0,1.13067691
1584576000000,2020-03-19 00:00:00,LSK/USDT,1.06998599,1.233925,1.00316643,1.12150201,6460.39801938,5769.50652178,0,0,0,1.1197488
1584489600000,2020-03-18 00:00:00,LSK/USDT,0.9665551,1.096,0.91760191,1.00332562,8511.94513666,8778.35543403,0,0,0,0.96965145
1584403200000,2020-03-17 00:00:00,LSK/USDT,0.803,0.9665551,0.803,0.9246515,2338.91760846,2617.6337893,0,0,0,0.89352361
1584316800000,2020-03-16 00:00:00,LSK/USDT,0.84000001,0.8584,0.7,0.79749323,5445.28027594,7187.67829668,0,0,0,0.75758541
1584230400000,2020-03-15 00:00:00,LSK/USDT,0.7866936,0.9383,0.768,0.9176,2745.76213591,3140.55769671,0,0,0,0.87429125
1584144000000,2020-03-14 00:00:00,LSK/USDT,0.82091861,0.87766,0.70000829,0.8,68755.70786249,81461.85482274,0,0,0,0.84402335
1584057600000,2020-03-13 00:00:00,LSK/USDT,0.62400072,0.89156899,0.53633322,0.81,6268.14853374,8151.37521721,0,0,0,0.76896822
1583971200000,2020-03-12 00:00:00,LSK/USDT,1.17226616,1.20646699,0.642,0.642,18568.24661579,19441.87347756,0,0,0,0.95506467
